,M0,T/m
1.5,1.5,567.9990291695336
1.51,1.51,575.15928907012
1.52,1.52,582.1964307359777
1.53,1.53,589.1110331881897
1.54,1.54,595.903704540207
1.55,1.55,602.5750807759889
1.56,1.56,609.1258245501479
1.57,1.57,615.5566240104099
1.58,1.58,621.8681916426333
1.59,1.59,628.0612631386184
1.6,1.6,634.1365962868726
1.61,1.61,640.0949698864938
1.62,1.62,645.9371826842766
1.6300000000000001,1.6300000000000001,651.6640523351193
1.6400000000000001,1.6400000000000001,657.2764143857912
1.6500000000000001,1.6500000000000001,662.7751212820646
1.6600000000000001,1.6600000000000001,668.1610413992216
1.6700000000000002,1.6700000000000002,673.4350580958817
1.6800000000000002,1.6800000000000002,678.598068791109
1.6900000000000002,1.6900000000000002,683.6509840646925
1.7000000000000002,1.7000000000000002,688.5947267805159
1.7100000000000002,1.7100000000000002,693.4302312328625
1.7200000000000002,1.7200000000000002,698.1584423155299
1.7300000000000002,1.7300000000000002,702.780314713566
1.7400000000000002,1.7400000000000002,707.2968121174481
1.7500000000000002,1.7500000000000002,711.7089064595089
1.7600000000000002,1.7600000000000002,716.0175771723648
1.7700000000000002,1.7700000000000002,720.2238104691453
1.7800000000000002,1.7800000000000002,724.3285986452479
1.7900000000000003,1.7900000000000003,728.3329394013706
1.8000000000000003,1.8000000000000003,732.2378351875495
1.8100000000000003,1.8100000000000003,736.0442925679085
1.8200000000000003,1.8200000000000003,739.7533216058466
1.8300000000000003,1.8300000000000003,743.3659352693352
1.8400000000000003,1.8400000000000003,746.8831488560347
1.8500000000000003,1.8500000000000003,750.3059794379105
1.8600000000000003,1.8600000000000003,753.6354453250108
1.8700000000000003,1.8700000000000003,756.8725655480857
1.8800000000000003,1.8800000000000003,760.0183593597201
1.8900000000000003,1.8900000000000003,763.0738457536208
1.9000000000000004,1.9000000000000004,766.0400430017297
1.9100000000000004,1.9100000000000004,768.9179682088127
1.9200000000000004,1.9200000000000004,771.7086368841701
1.9300000000000004,1.9300000000000004,774.4130625301252
1.9400000000000004,1.9400000000000004,777.0322562469323
1.9500000000000004,1.9500000000000004,779.5672263537487
1.9600000000000004,1.9600000000000004,782.0189780253303
1.9700000000000004,1.9700000000000004,784.3885129440745
1.9800000000000004,1.9800000000000004,786.6768289670811
1.9900000000000004,1.9900000000000004,788.8849198078586
2.0000000000000004,2.0000000000000004,791.0137747323382
2.0100000000000007,2.0100000000000007,793.0643782688343
2.0200000000000005,2.0200000000000005,795.0377099316208
2.0300000000000002,2.0300000000000002,796.9347439577566
2.0400000000000005,2.0400000000000005,798.7564490568345
2.0500000000000007,2.0500000000000007,800.5037881733062
2.0600000000000005,2.0600000000000005,802.1777182610499
2.0700000000000003,2.0700000000000003,803.7791900698425
2.0800000000000005,2.0800000000000005,805.3091479434149
2.0900000000000007,2.0900000000000007,806.7685296287584
2.1000000000000005,2.1000000000000005,808.1582660963587
2.1100000000000003,2.1100000000000003,809.4792813710551
2.1200000000000006,2.1200000000000006,810.7324923731859
2.130000000000001,2.130000000000001,811.9188087697428
2.1400000000000006,2.1400000000000006,813.039132835202
2.1500000000000004,2.1500000000000004,814.0943593217524
2.1600000000000006,2.1600000000000006,815.0853753386197
2.170000000000001,2.170000000000001,816.0130602401968
2.1800000000000006,2.1800000000000006,816.8782855226984
2.1900000000000004,2.1900000000000004,817.6819147290607
2.2000000000000006,2.2000000000000006,818.4248033618136
2.210000000000001,2.210000000000001,819.1077988036509
2.2200000000000006,2.2200000000000006,819.7317402454485
2.2300000000000004,2.2300000000000004,820.297458621457
2.2400000000000007,2.2400000000000007,820.8057765514302
2.250000000000001,2.250000000000001,821.2575082894302
2.2600000000000007,2.2600000000000007,821.6534596790797
2.2700000000000005,2.2700000000000005,821.994428115013
2.2800000000000007,2.2800000000000007,822.2812025103051
2.290000000000001,2.290000000000001,822.5145632696468
2.3000000000000007,2.3000000000000007,822.6952822680469
2.3100000000000005,2.3100000000000005,822.8241228348445
2.3200000000000007,2.3200000000000007,822.9018397428293
2.330000000000001,2.330000000000001,822.9291792022547
2.3400000000000007,2.3400000000000007,822.906878859548
2.3500000000000005,2.3500000000000005,822.8356678005292
2.3600000000000008,2.3600000000000008,822.716266557939
2.370000000000001,2.370000000000001,822.5493871230988
2.380000000000001,2.380000000000001,822.3357329615208
2.3900000000000006,2.3900000000000006,822.0759990322929
2.400000000000001,2.400000000000001,821.7708718110714
2.410000000000001,2.410000000000001,821.42102931651
2.420000000000001,2.420000000000001,821.0271411399772
2.4300000000000006,2.4300000000000006,820.5898684783903
2.440000000000001,2.440000000000001,820.109864170028
2.450000000000001,2.450000000000001,819.5877727331703
2.460000000000001,2.460000000000001,819.0242304074189
2.4700000000000006,2.4700000000000006,818.4198651975707
2.480000000000001,2.480000000000001,817.7752969198995
2.490000000000001,2.490000000000001,817.0911372507195
2.500000000000001,2.500000000000001,816.3679897771168
2.5100000000000007,2.5100000000000007,815.606450049702
2.520000000000001,2.520000000000001,814.8071056372985
2.530000000000001,2.530000000000001,813.9705361834204
2.540000000000001,2.540000000000001,813.097313464457
2.5500000000000007,2.5500000000000007,812.1880014494412
2.560000000000001,2.560000000000001,811.2431563613038
2.570000000000001,2.570000000000001,810.2633267395155
2.580000000000001,2.580000000000001,809.2490535040232
2.5900000000000007,2.5900000000000007,808.2008700203795
2.600000000000001,2.600000000000001,807.1193021659851
2.610000000000001,2.610000000000001,806.0048683973567
2.620000000000001,2.620000000000001,804.8580798183322
2.630000000000001,2.630000000000001,803.6794402491392
2.640000000000001,2.640000000000001,802.4694462962486
2.6500000000000012,2.6500000000000012,801.2285874229374
2.660000000000001,2.660000000000001,799.9573460204921
2.670000000000001,2.670000000000001,798.6561974799824
2.680000000000001,2.680000000000001,797.3256102645408
2.6900000000000013,2.6900000000000013,795.9660459820855
2.700000000000001,2.700000000000001,794.5779594584242
2.710000000000001,2.710000000000001,793.1617988106822
2.720000000000001,2.720000000000001,791.7180055209978
2.7300000000000013,2.7300000000000013,790.2470145104346
2.740000000000001,2.740000000000001,788.7492542130556
2.750000000000001,2.750000000000001,787.2251466501116
2.760000000000001,2.760000000000001,785.6751075042989
2.7700000000000014,2.7700000000000014,784.099546194042
2.780000000000001,2.780000000000001,782.4988659477488
2.790000000000001,2.790000000000001,780.8734638780156
2.800000000000001,2.800000000000001,779.2237310557272
2.8100000000000014,2.8100000000000014,777.5500525840179
2.820000000000001,2.820000000000001,775.8528076720686
2.830000000000001,2.830000000000001,774.1323697086881
2.840000000000001,2.840000000000001,772.3891063356676
2.8500000000000014,2.8500000000000014,770.6233795208558
2.860000000000001,2.860000000000001,768.8355456309483
2.870000000000001,2.870000000000001,767.0259555039441
2.8800000000000012,2.8800000000000012,765.1949545212548
2.8900000000000015,2.8900000000000015,763.3428826794418
2.9000000000000012,2.9000000000000012,761.4700746615497
2.910000000000001,2.910000000000001,759.5768599080249
2.9200000000000013,2.9200000000000013,757.6635626871914
2.9300000000000015,2.9300000000000015,755.730502165266
2.9400000000000013,2.9400000000000013,753.7779924758967
2.950000000000001,2.950000000000001,751.8063427892062
2.9600000000000013,2.9600000000000013,749.8158573803191
2.9700000000000015,2.9700000000000015,747.8068356973716
2.9800000000000013,2.9800000000000013,745.7795724289703
2.990000000000001,2.990000000000001,743.7343575711061
3.0000000000000013,3.0000000000000013,741.6714764934981
3.0100000000000016,3.0100000000000016,739.5912100053607
3.0200000000000014,3.0200000000000014,737.4938344205864
3.030000000000001,3.030000000000001,735.3796216223276
3.0400000000000014,3.0400000000000014,733.2488391269777
3.0500000000000016,3.0500000000000016,731.1017501475357
3.0600000000000014,3.0600000000000014,728.938613656352
3.070000000000001,3.070000000000001,726.7596844472453
3.0800000000000014,3.0800000000000014,724.5652131969899
3.0900000000000016,3.0900000000000016,722.3554465261619
3.1000000000000014,3.1000000000000014,720.1306270593434
3.110000000000001,3.110000000000001,717.890993484683
3.1200000000000014,3.1200000000000014,715.6367806128023
3.1300000000000017,3.1300000000000017,713.3682194350516
3.1400000000000015,3.1400000000000015,711.0855371811143
3.1500000000000012,3.1500000000000012,708.788957375945
3.1600000000000015,3.1600000000000015,706.478699896061
3.1700000000000017,3.1700000000000017,704.1549810251644
3.1800000000000015,3.1800000000000015,701.8180135091128
3.1900000000000013,3.1900000000000013,699.4680066102243
3.2000000000000015,3.2000000000000015,697.1051661609271
3.2100000000000017,3.2100000000000017,694.7296946167494
3.2200000000000015,3.2200000000000015,692.3417911086517
3.2300000000000013,3.2300000000000013,689.9416514947031
3.2400000000000015,3.2400000000000015,687.5294684111046
3.2500000000000018,3.2500000000000018,685.1054313225571
3.2600000000000016,3.2600000000000016,682.6697265719833
3.2700000000000014,3.2700000000000014,680.2225374296004
3.2800000000000016,3.2800000000000016,677.7640441413486
3.290000000000002,3.290000000000002,675.2944239766783
3.3000000000000016,3.3000000000000016,672.8138512757005
3.3100000000000014,3.3100000000000014,670.3224974957002
3.3200000000000016,3.3200000000000016,667.8205312570235
3.330000000000002,3.330000000000002,665.308118388334
3.3400000000000016,3.3400000000000016,662.7854219712491
3.3500000000000014,3.3500000000000014,660.2526023843583
3.3600000000000017,3.3600000000000017,657.7098173466251
3.370000000000002,3.370000000000002,655.1572219601838
3.3800000000000017,3.3800000000000017,652.5949687525325
3.3900000000000015,3.3900000000000015,650.023207718118
3.4000000000000017,3.4000000000000017,647.4420863593404
3.410000000000002,3.410000000000002,644.8517497269577
3.4200000000000017,3.4200000000000017,642.2523404599095
3.4300000000000015,3.4300000000000015,639.6439988245638
3.4400000000000017,3.4400000000000017,637.0268627533907
3.450000000000002,3.450000000000002,634.4010678830639
3.4600000000000017,3.4600000000000017,631.7667475920055
3.4700000000000015,3.4700000000000015,629.1240330373726
3.4800000000000018,3.4800000000000018,626.4730531914918
3.490000000000002,3.490000000000002,623.8139348777497
3.5000000000000018,3.5000000000000018,621.1468028059438
3.5100000000000016,3.5100000000000016,618.4717796071009
3.520000000000002,3.520000000000002,615.7889858677656
3.530000000000002,3.530000000000002,613.0985401637714
3.540000000000002,3.540000000000002,610.4005590934897
3.5500000000000016,3.5500000000000016,607.6951573105764
3.560000000000002,3.560000000000002,604.9824475562074
3.570000000000002,3.570000000000002,602.2625406908211
3.580000000000002,3.580000000000002,599.5355457253683
3.5900000000000016,3.5900000000000016,596.801569852073
3.600000000000002,3.600000000000002,594.0607184747159
3.610000000000002,3.610000000000002,591.3130952384445
3.620000000000002,3.620000000000002,588.5588020591133
3.6300000000000017,3.6300000000000017,585.7979391521593
3.640000000000002,3.640000000000002,583.0306050610285
3.650000000000002,3.650000000000002,580.2568966851462
3.660000000000002,3.660000000000002,577.4769093074406
3.6700000000000017,3.6700000000000017,574.6907366214378
3.680000000000002,3.680000000000002,571.8984707579125
3.690000000000002,3.690000000000002,569.1002023111189
3.700000000000002,3.700000000000002,566.2960203645973
3.7100000000000017,3.7100000000000017,563.4860125165669
3.720000000000002,3.720000000000002,560.6702649049076
3.730000000000002,3.730000000000002,557.8488622317388
3.740000000000002,3.740000000000002,555.0218877875969
3.7500000000000018,3.7500000000000018,552.1894234752262
3.760000000000002,3.760000000000002,549.3515498329721
3.7700000000000022,3.7700000000000022,546.508346057805
3.780000000000002,3.780000000000002,543.6598900279573
3.790000000000002,3.790000000000002,540.8062583251949
3.800000000000002,3.800000000000002,537.947526256722
3.8100000000000023,3.8100000000000023,535.0837678767246
3.820000000000002,3.820000000000002,532.2150560075609
3.830000000000002,3.830000000000002,529.3414622606022
3.840000000000002,3.840000000000002,526.4630570567235
3.8500000000000023,3.8500000000000023,523.5799096464632
3.860000000000002,3.860000000000002,520.6920881298432
3.870000000000002,3.870000000000002,517.7996594758608
3.880000000000002,3.880000000000002,514.9026895416555
3.8900000000000023,3.8900000000000023,512.0012430913581
3.900000000000002,3.900000000000002,509.0953838146243
3.910000000000002,3.910000000000002,506.1851743448577
3.920000000000002,3.920000000000002,503.2706762771286
3.9300000000000024,3.9300000000000024,500.35195018579276
3.940000000000002,3.940000000000002,497.4290556418156
3.950000000000002,3.950000000000002,494.50205122980014
3.960000000000002,3.960000000000002,491.5709945647371
3.9700000000000024,3.9700000000000024,488.6359423084641
3.980000000000002,3.980000000000002,485.6969501858542
3.990000000000002,3.990000000000002,482.7540730007263
4.000000000000002,4.000000000000002,479.8073646514897
